trn_id,emp_id,hr_salary,job_title,emp_name,date,time,coffee_type,purchase_qty,price,total_price,pay_method,customer_name
69de3b7c,99854,12,Sr. Barista,Rebecca Edwards,2024-05-20,16:45:35,Cappuccino,1,2.0,2.0,Cash,Tamara Delgado
d2ecc1d9,99854,12,Sr. Barista,Rebecca Edwards,2024-05-20,15:24:07,Mocha,4,2.0,8.0,Cash,Cody Gray
a7ead4a7,98845,15,Jr. Barista,Kevin Swanson,2024-05-20,14:11:03,Cappuccino,4,2.0,8.0,Card,Lisa Chandler
e3ec7f42,82456,15,Sr. Barista,Diana Collins,2024-05-20,11:51:49,Mocha,1,2.0,2.0,Card,Melissa Ramsey
c1d57295,82456,15,Sr. Barista,Diana Collins,2024-05-20,11:02:22,Cappuccino,4,2.0,8.0,Cash,Brandy Johnson
6663c64c,98845,15,Jr. Barista,Kevin Swanson,2024-05-20,07:24:37,Cappuccino,4,2.0,8.0,Cash,Luis Sanchez
d3e8e238,99854,12,Sr. Barista,Rebecca Edwards,2024-05-20,05:28:24,Mocha,3,2.0,6.0,Card,Dustin Fernandez
65881044,99854,12,Sr. Barista,Rebecca Edwards,2024-05-20,02:57:30,Mocha,2,2.0,4.0,Card,Angelica Cummings
ff4ac652,22868,15,Jr. Barista,Evelyn Grant,2024-05-20,02:32:05,Cappuccino,3,2.0,6.0,Card,Donald Grant
2ad098a6,82456,15,Sr. Barista,Diana Collins,2024-05-20,00:55:48,Cappuccino,2,2.0,4.0,Card,Douglas Smith
23482606,22868,15,Jr. Barista,Evelyn Grant,2024-05-20,00:15:55,Latte,1,2.0,2.0,Cash,Douglas Smith
bd192b20,99854,12,Sr. Barista,Rebecca Edwards,2024-05-19,23:28:36,Mocha,2,2.0,4.0,Cash,Rebecca Chen
f3d809ad,98845,15,Jr. Barista,Kevin Swanson,2024-05-19,20:17:56,Espresso,1,1.0,1.0,Card,John Aguilar
ca890621,99854,12,Sr. Barista,Rebecca Edwards,2024-05-19,19:25:55,Mocha,2,2.0,4.0,Cash,Kimberly Watson
6d0ac9d1,82456,15,Sr. Barista,Diana Collins,2024-05-19,17:10:46,Latte,3,2.0,6.0,Card,Dustin Fernandez
cca9a1a3,98845,15,Jr. Barista,Kevin Swanson,2024-05-19,16:22:37,Latte,1,2.0,2.0,Card,Joe Aguirre
3ac9080e,22868,15,Jr. Barista,Evelyn Grant,2024-05-19,14:59:37,Latte,3,2.0,6.0,Cash,Sean Martin
973007cb,22868,15,Jr. Barista,Evelyn Grant,2024-05-19,10:48:45,Latte,3,2.0,6.0,Cash,Brian Meyers
0917ba2d,99854,12,Sr. Barista,Rebecca Edwards,2024-05-19,09:20:51,Latte,3,2.0,6.0,Card,Deanna Morrow
fec9949e,22868,15,Jr. Barista,Evelyn Grant,2024-05-19,09:10:58,Espresso,1,1.0,1.0,Cash,Zachary Johns
83ad27dc,82456,15,Sr. Barista,Diana Collins,2024-05-19,08:18:24,Cappuccino,1,2.0,2.0,Card,Nathan Hayes
b1c6df2c,98845,15,Jr. Barista,Kevin Swanson,2024-05-19,08:04:07,Cappuccino,1,2.0,2.0,Card,Justin Hudson
c756077e,82456,15,Sr. Barista,Diana Collins,2024-05-18,23:14:04,Mocha,2,2.0,4.0,Cash,Zachary Moore
2ccc853a,82456,15,Sr. Barista,Diana Collins,2024-05-18,22:36:20,Cappuccino,2,2.0,4.0,Card,Thomas Williams
a3aa2dfc,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,21:11:19,Mocha,2,2.0,4.0,Card,Melanie Anderson
b58d108a,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,18:05:30,Latte,3,2.0,6.0,Card,Rebecca Chen
c93d2108,82456,15,Sr. Barista,Diana Collins,2024-05-18,17:57:31,Americano,1,1.25,1.25,Card,Joe Aguirre
431d7c44,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,14:41:21,Mocha,4,2.0,8.0,Card,Helen Downs
eae19624,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,11:10:20,Latte,3,2.0,6.0,Cash,Nancy Jones
4ba75563,82456,15,Sr. Barista,Diana Collins,2024-05-18,09:51:23,Latte,2,2.0,4.0,Card,Jennifer Serrano
f9a5ec56,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,08:27:46,Latte,1,2.0,2.0,Cash,Zachary Johns
709ba625,82456,15,Sr. Barista,Diana Collins,2024-05-18,04:02:42,Mocha,1,2.0,2.0,Card,Jeffrey Gomez
471b3ec7,99854,12,Sr. Barista,Rebecca Edwards,2024-05-18,01:58:29,Latte,4,2.0,8.0,Card,Mark Martinez
2c7eef94,82456,15,Sr. Barista,Diana Collins,2024-05-18,01:41:49,Mocha,2,2.0,4.0,Cash,Joseph Coleman
f198f3f6,98845,15,Jr. Barista,Kevin Swanson,2024-05-17,15:31:47,Cappuccino,4,2.0,8.0,Cash,Heather Walsh
205c2043,22868,15,Jr. Barista,Evelyn Grant,2024-05-17,14:44:11,Latte,4,2.0,8.0,Cash,Matthew Perry
b2111220,98845,15,Jr. Barista,Kevin Swanson,2024-05-17,13:37:03,Latte,3,2.0,6.0,Cash,Steven Waters
468ec19f,22868,15,Jr. Barista,Evelyn Grant,2024-05-17,09:26:25,Americano,1,1.25,1.25,Card,Steven Waters
e2946a0e,82456,15,Sr. Barista,Diana Collins,2024-05-17,06:36:55,Cappuccino,1,2.0,2.0,Card,Joe Aguirre
1f93c29e,22868,15,Jr. Barista,Evelyn Grant,2024-05-17,06:08:59,Mocha,2,2.0,4.0,Card,Mark Martinez
ce99f4e5,82456,15,Sr. Barista,Diana Collins,2024-05-16,21:22:36,Cappuccino,4,2.0,8.0,Cash,Chad Brown
2beaac2b,98845,15,Jr. Barista,Kevin Swanson,2024-05-16,19:59:04,Latte,3,2.0,6.0,Card,Madison George
783e8c17,22868,15,Jr. Barista,Evelyn Grant,2024-05-16,18:43:22,Mocha,4,2.0,8.0,Cash,Gerald Galloway
dbeb4e6d,22868,15,Jr. Barista,Evelyn Grant,2024-05-16,16:08:03,Mocha,3,2.0,6.0,Cash,Dr. Kelly Moss
e514368a,98845,15,Jr. Barista,Kevin Swanson,2024-05-16,11:16:15,Cappuccino,1,2.0,2.0,Cash,Debbie Brown
608656aa,99854,12,Sr. Barista,Rebecca Edwards,2024-05-16,08:55:29,Cappuccino,2,2.0,4.0,Card,Aaron Alexander
7b3e9ca0,22868,15,Jr. Barista,Evelyn Grant,2024-05-16,08:30:22,Latte,3,2.0,6.0,Cash,Joseph Atkinson
37dc9355,99854,12,Sr. Barista,Rebecca Edwards,2024-05-16,01:34:32,Mocha,2,2.0,4.0,Cash,Thomas Williams
2a51c719,82456,15,Sr. Barista,Diana Collins,2024-05-15,21:38:24,Mocha,2,2.0,4.0,Cash,Ryan Smith
90ee8d6a,82456,15,Sr. Barista,Diana Collins,2024-05-15,18:33:21,Latte,1,2.0,2.0,Card,Edward Jimenez
452ec509,99854,12,Sr. Barista,Rebecca Edwards,2024-05-15,17:51:06,Latte,2,2.0,4.0,Cash,Luis Sanchez
9ee44396,98845,15,Jr. Barista,Kevin Swanson,2024-05-15,14:55:21,Latte,3,2.0,6.0,Cash,Helen Downs
91401388,98845,15,Jr. Barista,Kevin Swanson,2024-05-15,14:28:04,Mocha,3,2.0,6.0,Card,Debbie Brown
b5df82ac,82456,15,Sr. Barista,Diana Collins,2024-05-15,11:33:12,Mocha,4,2.0,8.0,Cash,Mark Martinez
ad42e148,22868,15,Jr. Barista,Evelyn Grant,2024-05-15,10:56:22,Latte,1,2.0,2.0,Card,Brittany Brown
27ca2c4a,82456,15,Sr. Barista,Diana Collins,2024-05-15,10:37:56,Mocha,1,2.0,2.0,Card,Rhonda Taylor
b1b635da,99854,12,Sr. Barista,Rebecca Edwards,2024-05-15,07:21:01,Cappuccino,2,2.0,4.0,Card,Kimberly Watson
12694fe2,22868,15,Jr. Barista,Evelyn Grant,2024-05-15,06:52:49,Mocha,2,2.0,4.0,Cash,Patricia Coleman
41124fd0,98845,15,Jr. Barista,Kevin Swanson,2024-05-15,03:14:29,Cappuccino,2,2.0,4.0,Card,Linda Bishop
5584c054,98845,15,Jr. Barista,Kevin Swanson,2024-05-15,03:12:48,Mocha,4,2.0,8.0,Card,Angela Chung
6ce28dc7,99854,12,Sr. Barista,Rebecca Edwards,2024-05-15,01:22:33,Cappuccino,1,2.0,2.0,Cash,Carrie Johnson
f4a45c4d,99854,12,Sr. Barista,Rebecca Edwards,2024-05-14,18:22:00,Latte,3,2.0,6.0,Cash,Olivia Evans
339d8c3e,99854,12,Sr. Barista,Rebecca Edwards,2024-05-14,17:59:07,Cappuccino,3,2.0,6.0,Cash,Garrett Guerra
cee5fd97,99854,12,Sr. Barista,Rebecca Edwards,2024-05-14,14:07:42,Latte,1,2.0,2.0,Card,Heather Harris
46ceaed9,22868,15,Jr. Barista,Evelyn Grant,2024-05-14,12:02:56,Cappuccino,1,2.0,2.0,Cash,Sandra Pennington
f2cf4d64,82456,15,Sr. Barista,Diana Collins,2024-05-14,10:42:25,Latte,4,2.0,8.0,Cash,Melanie Park
f86ce82e,99854,12,Sr. Barista,Rebecca Edwards,2024-05-14,09:08:08,Cappuccino,1,2.0,2.0,Cash,Garrett Ramos
c4b34f02,82456,15,Sr. Barista,Diana Collins,2024-05-14,07:50:47,Latte,1,2.0,2.0,Card,Kenneth Oliver
96a47307,82456,15,Sr. Barista,Diana Collins,2024-05-14,02:21:31,Latte,3,2.0,6.0,Cash,Melanie Anderson
e5e2f9f4,82456,15,Sr. Barista,Diana Collins,2024-05-14,01:45:16,Cappuccino,1,2.0,2.0,Card,Mary Melton
f9755446,99854,12,Sr. Barista,Rebecca Edwards,2024-05-14,00:33:53,Cappuccino,4,2.0,8.0,Cash,Todd Pierce
e1a0e5e4,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,23:30:55,Latte,2,2.0,4.0,Cash,Rebecca Hubbard
21d3864f,82456,15,Sr. Barista,Diana Collins,2024-05-13,21:52:33,Mocha,2,2.0,4.0,Cash,Madison George
2d3eabc9,22868,15,Jr. Barista,Evelyn Grant,2024-05-13,21:17:25,Mocha,1,2.0,2.0,Card,Benjamin Perez
6d3f8e3d,82456,15,Sr. Barista,Diana Collins,2024-05-13,20:36:20,Mocha,2,2.0,4.0,Cash,Vincent Wood
6d302d14,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,19:46:31,Mocha,2,2.0,4.0,Cash,Hailey Smith
3ad50363,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,17:34:07,Latte,3,2.0,6.0,Cash,Rebecca Hubbard
94d4cdc3,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,16:43:30,Latte,2,2.0,4.0,Card,Donald Grant
f741a155,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,12:43:24,Latte,4,2.0,8.0,Card,Annette Smith
19554c81,22868,15,Jr. Barista,Evelyn Grant,2024-05-13,12:32:39,Latte,3,2.0,6.0,Cash,Melanie Park
8e854c0e,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,12:22:41,Latte,2,2.0,4.0,Cash,Jessica Hancock
e6701372,82456,15,Sr. Barista,Diana Collins,2024-05-13,12:06:38,Cappuccino,2,2.0,4.0,Cash,Cody Gray
d9cbfc74,98845,15,Jr. Barista,Kevin Swanson,2024-05-13,11:17:52,Cappuccino,1,2.0,2.0,Card,Wesley Lloyd
5df80647,22868,15,Jr. Barista,Evelyn Grant,2024-05-13,09:59:22,Latte,4,2.0,8.0,Cash,Elizabeth Perez
cdfb56f4,98845,15,Jr. Barista,Kevin Swanson,2024-05-13,07:11:36,Latte,3,2.0,6.0,Card,Janet Austin
f11c93fb,98845,15,Jr. Barista,Kevin Swanson,2024-05-13,03:34:28,Mocha,1,2.0,2.0,Cash,Debbie Brown
70678195,99854,12,Sr. Barista,Rebecca Edwards,2024-05-13,02:45:08,Latte,2,2.0,4.0,Cash,Joel Harmon
75728a6a,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,23:39:37,Latte,3,2.0,6.0,Card,Wesley Lloyd
5e883f28,82456,15,Sr. Barista,Diana Collins,2024-05-12,22:08:15,Cappuccino,2,2.0,4.0,Card,Elizabeth Perez
bf8d0cd0,98845,15,Jr. Barista,Kevin Swanson,2024-05-12,21:50:02,Espresso,4,1.0,4.0,Cash,Carla Shepherd
9c2b9dc9,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,21:01:04,Latte,4,2.0,8.0,Card,Helen Downs
f4240e7c,99854,12,Sr. Barista,Rebecca Edwards,2024-05-12,20:33:39,Cappuccino,4,2.0,8.0,Cash,Brian Meyers
71824c5f,82456,15,Sr. Barista,Diana Collins,2024-05-12,19:56:26,Latte,1,2.0,2.0,Cash,Brian Meyers
25fc9a5a,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,19:51:12,Mocha,2,2.0,4.0,Cash,Jeffrey Gomez
e4189e30,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,16:26:51,Cappuccino,3,2.0,6.0,Cash,Charlotte Williams
564e3280,99854,12,Sr. Barista,Rebecca Edwards,2024-05-12,16:00:52,Mocha,2,2.0,4.0,Card,Michael Lewis
16f50743,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,14:20:17,Latte,3,2.0,6.0,Cash,Jesse Nelson
27d1eb76,22868,15,Jr. Barista,Evelyn Grant,2024-05-12,12:46:25,Mocha,1,2.0,2.0,Card,Olivia Evans
b02844d5,99854,12,Sr. Barista,Rebecca Edwards,2024-05-12,10:37:47,Cappuccino,2,2.0,4.0,Card,Dr. Kelly Moss
10b64e31,99854,12,Sr. Barista,Rebecca Edwards,2024-05-12,08:35:42,Mocha,2,2.0,4.0,Card,Hailey Smith
ce517c2e,22868,15,Jr. Barista,Evelyn Grant,2024-05-11,22:47:36,Mocha,4,2.0,8.0,Cash,Jesse Meyers
5f77112e,98845,15,Jr. Barista,Kevin Swanson,2024-05-11,20:55:10,Americano,1,1.25,1.25,Card,Helen Downs
afb806f1,99854,12,Sr. Barista,Rebecca Edwards,2024-05-11,16:59:50,Americano,2,1.25,2.5,Cash,Rebecca Morales
8bdea530,99854,12,Sr. Barista,Rebecca Edwards,2024-05-11,14:52:56,Mocha,4,2.0,8.0,Cash,Tonya Savage
9689f2bc,99854,12,Sr. Barista,Rebecca Edwards,2024-05-11,12:31:51,Latte,4,2.0,8.0,Cash,Amy Wilkinson
cbb1d07d,82456,15,Sr. Barista,Diana Collins,2024-05-11,06:44:07,Latte,3,2.0,6.0,Card,Andrew Clark
a227d68e,98845,15,Jr. Barista,Kevin Swanson,2024-05-11,05:38:27,Cappuccino,4,2.0,8.0,Cash,Natalie Dominguez
7d5a5b2d,99854,12,Sr. Barista,Rebecca Edwards,2024-05-11,05:04:36,Espresso,1,1.0,1.0,Cash,Carlos Black
1ec542ec,82456,15,Sr. Barista,Diana Collins,2024-05-11,01:46:39,Latte,4,2.0,8.0,Cash,Samuel Kemp
2359bee1,99854,12,Sr. Barista,Rebecca Edwards,2024-05-11,01:02:27,Latte,2,2.0,4.0,Card,Joseph Coleman
d06cfede,98845,15,Jr. Barista,Kevin Swanson,2024-05-11,00:30:43,Latte,4,2.0,8.0,Cash,Tamara Delgado
f8ae2138,98845,15,Jr. Barista,Kevin Swanson,2024-05-10,21:55:22,Mocha,1,2.0,2.0,Cash,Kristina Bryant
8186b341,82456,15,Sr. Barista,Diana Collins,2024-05-10,17:23:04,Latte,4,2.0,8.0,Cash,Thomas Perry
b5b66e4b,22868,15,Jr. Barista,Evelyn Grant,2024-05-10,17:21:27,Espresso,2,1.0,2.0,Cash,Gina Miller
684bc467,98845,15,Jr. Barista,Kevin Swanson,2024-05-10,14:42:23,Latte,1,2.0,2.0,Cash,Samuel Kemp
d3a01dec,98845,15,Jr. Barista,Kevin Swanson,2024-05-10,11:00:02,Mocha,3,2.0,6.0,Card,Virginia Hanna
82718ae3,99854,12,Sr. Barista,Rebecca Edwards,2024-05-10,07:31:59,Mocha,2,2.0,4.0,Card,Brittany Brown
06c46bbb,98845,15,Jr. Barista,Kevin Swanson,2024-05-10,06:20:34,Mocha,2,2.0,4.0,Cash,Sarah Ruiz
439148a1,82456,15,Sr. Barista,Diana Collins,2024-05-10,05:37:02,Latte,3,2.0,6.0,Cash,Charles Dunlap
6059d9e5,99854,12,Sr. Barista,Rebecca Edwards,2024-05-10,05:04:57,Latte,3,2.0,6.0,Cash,Melissa Martin
b3c5d318,22868,15,Jr. Barista,Evelyn Grant,2024-05-10,04:06:01,Latte,4,2.0,8.0,Card,Phillip Reese
6c839a39,99854,12,Sr. Barista,Rebecca Edwards,2024-05-10,03:09:22,Mocha,4,2.0,8.0,Card,Melissa Ramsey
b0803051,82456,15,Sr. Barista,Diana Collins,2024-05-10,02:04:46,Mocha,4,2.0,8.0,Card,Jessica Hancock
15612320,99854,12,Sr. Barista,Rebecca Edwards,2024-05-09,23:37:14,Latte,1,2.0,2.0,Card,Elizabeth Perez
875a4722,99854,12,Sr. Barista,Rebecca Edwards,2024-05-09,19:55:48,Latte,2,2.0,4.0,Cash,Garrett Guerra
57f0b05a,22868,15,Jr. Barista,Evelyn Grant,2024-05-09,19:51:36,Latte,3,2.0,6.0,Card,Melanie Park
08f2857b,22868,15,Jr. Barista,Evelyn Grant,2024-05-09,17:52:29,Mocha,2,2.0,4.0,Cash,Jeffrey Gomez
f2f85567,82456,15,Sr. Barista,Diana Collins,2024-05-09,17:13:01,Mocha,2,2.0,4.0,Cash,Benjamin Maldonado
34324e05,82456,15,Sr. Barista,Diana Collins,2024-05-09,14:53:08,Cappuccino,4,2.0,8.0,Card,Joe Aguirre
aa74b17b,22868,15,Jr. Barista,Evelyn Grant,2024-05-09,12:16:32,Latte,1,2.0,2.0,Cash,Marcia Perez
7993dac1,98845,15,Jr. Barista,Kevin Swanson,2024-05-09,11:58:48,Cappuccino,4,2.0,8.0,Card,Michael Patel
52c84580,82456,15,Sr. Barista,Diana Collins,2024-05-09,11:56:43,Cappuccino,3,2.0,6.0,Card,Mark Bennett
0cc44b2d,22868,15,Jr. Barista,Evelyn Grant,2024-05-09,08:41:07,Mocha,2,2.0,4.0,Card,Todd Pierce
203720b0,98845,15,Jr. Barista,Kevin Swanson,2024-05-09,08:05:24,Mocha,3,2.0,6.0,Cash,Katherine Hicks
3db4ea07,82456,15,Sr. Barista,Diana Collins,2024-05-09,07:26:05,Cappuccino,1,2.0,2.0,Cash,Angelica Cummings
12b8f95b,82456,15,Sr. Barista,Diana Collins,2024-05-09,05:39:14,Mocha,3,2.0,6.0,Cash,Harold Ward
074d84cf,82456,15,Sr. Barista,Diana Collins,2024-05-09,05:22:45,Cappuccino,3,2.0,6.0,Card,Eric Moreno
a93f12be,82456,15,Sr. Barista,Diana Collins,2024-05-09,02:05:38,Latte,2,2.0,4.0,Cash,Phillip Reese
38d27c08,82456,15,Sr. Barista,Diana Collins,2024-05-08,21:40:45,Latte,2,2.0,4.0,Cash,Shannon Wood
82c23347,22868,15,Jr. Barista,Evelyn Grant,2024-05-08,15:14:47,Mocha,1,2.0,2.0,Cash,Jennifer Poole
3d2f4531,82456,15,Sr. Barista,Diana Collins,2024-05-08,15:08:56,Latte,4,2.0,8.0,Cash,Mary Morgan
d32056d5,98845,15,Jr. Barista,Kevin Swanson,2024-05-08,14:13:35,Latte,1,2.0,2.0,Card,Justin Huang
6534e1d7,82456,15,Sr. Barista,Diana Collins,2024-05-08,14:06:37,Cappuccino,4,2.0,8.0,Card,Thomas Perry
910ea8f1,99854,12,Sr. Barista,Rebecca Edwards,2024-05-08,10:44:30,Mocha,3,2.0,6.0,Card,Steven Espinoza
7d371484,82456,15,Sr. Barista,Diana Collins,2024-05-08,09:52:10,Espresso,2,1.0,2.0,Cash,Michael Patel
f660c719,99854,12,Sr. Barista,Rebecca Edwards,2024-05-08,09:42:24,Cappuccino,3,2.0,6.0,Card,Jonathan Watkins
6c2c9477,22868,15,Jr. Barista,Evelyn Grant,2024-05-08,04:39:05,Mocha,3,2.0,6.0,Cash,Gerald Galloway
08d389b7,22868,15,Jr. Barista,Evelyn Grant,2024-05-08,01:50:50,Mocha,2,2.0,4.0,Cash,Marie Fuller
ebfd95d2,22868,15,Jr. Barista,Evelyn Grant,2024-05-08,00:59:03,Mocha,3,2.0,6.0,Cash,Michael Bass
1e807933,82456,15,Sr. Barista,Diana Collins,2024-05-08,00:35:57,Latte,2,2.0,4.0,Card,Tamara Delgado
8fad2ec9,82456,15,Sr. Barista,Diana Collins,2024-05-08,00:05:37,Espresso,1,1.0,1.0,Card,Marie Fuller
5e6b7d46,98845,15,Jr. Barista,Kevin Swanson,2024-05-08,00:03:13,Latte,2,2.0,4.0,Cash,Mark Bennett
ee933ba4,22868,15,Jr. Barista,Evelyn Grant,2024-05-08,00:00:00,Cappuccino,3,2.0,6.0,Card,Kristy Wolf
47dd17db,99854,12,Sr. Barista,Rebecca Edwards,2024-05-07,19:17:43,Cappuccino,4,2.0,8.0,Card,Luis Henderson
7afdd4cf,82456,15,Sr. Barista,Diana Collins,2024-05-07,16:57:09,Mocha,1,2.0,2.0,Cash,Tamara Delgado
c77b2036,82456,15,Sr. Barista,Diana Collins,2024-05-07,16:23:17,Latte,2,2.0,4.0,Card,Anthony Ortega
7d57bbbc,99854,12,Sr. Barista,Rebecca Edwards,2024-05-07,15:53:04,Mocha,1,2.0,2.0,Card,Vincent Wood
2192752b,82456,15,Sr. Barista,Diana Collins,2024-05-07,12:18:48,Cappuccino,2,2.0,4.0,Card,Natalie Dominguez
f7e12cc0,99854,12,Sr. Barista,Rebecca Edwards,2024-05-07,11:23:26,Latte,2,2.0,4.0,Cash,Francisco Jacobs
08de1b2b,99854,12,Sr. Barista,Rebecca Edwards,2024-05-07,10:41:05,Mocha,4,2.0,8.0,Card,Joseph Coleman
5a535258,22868,15,Jr. Barista,Evelyn Grant,2024-05-07,10:32:28,Cappuccino,1,2.0,2.0,Cash,Jacqueline Grimes
43b2536c,99854,12,Sr. Barista,Rebecca Edwards,2024-05-07,08:28:23,Cappuccino,2,2.0,4.0,Card,Mary Melton
e34f495d,82456,15,Sr. Barista,Diana Collins,2024-05-07,02:43:42,Latte,2,2.0,4.0,Card,Helen Downs
9d174c2b,82456,15,Sr. Barista,Diana Collins,2024-05-07,02:23:54,Mocha,3,2.0,6.0,Card,Mark Blake
f1b24af4,22868,15,Jr. Barista,Evelyn Grant,2024-05-07,01:42:38,Mocha,2,2.0,4.0,Cash,Ana Summers
de6765cd,22868,15,Jr. Barista,Evelyn Grant,2024-05-07,00:49:40,Mocha,4,2.0,8.0,Cash,Luis Sanchez
f5da8087,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,23:17:58,Latte,3,2.0,6.0,Cash,Duane Good
f66fb86a,98845,15,Jr. Barista,Kevin Swanson,2024-05-06,21:07:28,Latte,4,2.0,8.0,Cash,Denise Adams
47e54c2c,98845,15,Jr. Barista,Kevin Swanson,2024-05-06,20:52:08,Latte,3,2.0,6.0,Cash,Matthew Perry
e008ca3d,98845,15,Jr. Barista,Kevin Swanson,2024-05-06,18:04:11,Cappuccino,1,2.0,2.0,Card,Rebecca Chen
6a598701,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,16:52:05,Mocha,4,2.0,8.0,Cash,Amanda Hanna
bb41b6a9,22868,15,Jr. Barista,Evelyn Grant,2024-05-06,16:51:13,Mocha,1,2.0,2.0,Cash,Linda Bishop
118eab8c,82456,15,Sr. Barista,Diana Collins,2024-05-06,14:01:07,Espresso,3,1.0,3.0,Card,Mark Martinez
c4761d01,82456,15,Sr. Barista,Diana Collins,2024-05-06,09:46:25,Latte,2,2.0,4.0,Cash,Cody Gray
7ce8b7ea,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,08:37:50,Latte,4,2.0,8.0,Cash,Michael Lewis
2f0306e7,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,08:23:31,Mocha,4,2.0,8.0,Card,Melissa Martin
d760a468,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,03:54:19,Mocha,3,2.0,6.0,Cash,Justin Huang
f0827546,99854,12,Sr. Barista,Rebecca Edwards,2024-05-06,02:59:41,Mocha,4,2.0,8.0,Card,Aaron Ryan
36c288eb,22868,15,Jr. Barista,Evelyn Grant,2024-05-06,00:19:30,Mocha,1,2.0,2.0,Cash,Julia Dennis
c996b8ed,98845,15,Jr. Barista,Kevin Swanson,2024-05-06,00:09:32,Cappuccino,2,2.0,4.0,Card,Kristine Sellers
597dd624,98845,15,Jr. Barista,Kevin Swanson,2024-05-05,23:32:16,Latte,4,2.0,8.0,Cash,Jesse Meyers
268d1330,99854,12,Sr. Barista,Rebecca Edwards,2024-05-05,23:11:42,Cappuccino,1,2.0,2.0,Card,Kimberly Watson
bdb6b117,82456,15,Sr. Barista,Diana Collins,2024-05-05,17:21:19,Mocha,1,2.0,2.0,Cash,Janice Erickson
ea9b5736,22868,15,Jr. Barista,Evelyn Grant,2024-05-05,16:29:27,Cappuccino,4,2.0,8.0,Cash,Joe Aguirre
57a8fe66,98845,15,Jr. Barista,Kevin Swanson,2024-05-05,11:42:04,Latte,2,2.0,4.0,Cash,Matthew Gonzalez
735d8bf9,99854,12,Sr. Barista,Rebecca Edwards,2024-05-05,10:45:07,Mocha,4,2.0,8.0,Cash,Peter Martinez
129a01a8,98845,15,Jr. Barista,Kevin Swanson,2024-05-05,07:22:58,Mocha,2,2.0,4.0,Card,Kimberly Watson
9aef272b,22868,15,Jr. Barista,Evelyn Grant,2024-05-05,06:30:39,Mocha,2,2.0,4.0,Card,Rita Harris
52974572,98845,15,Jr. Barista,Kevin Swanson,2024-05-05,04:19:55,Cappuccino,4,2.0,8.0,Cash,Jennifer Walton
3e8547e1,82456,15,Sr. Barista,Diana Collins,2024-05-05,01:51:01,Latte,4,2.0,8.0,Card,Nicholas Hernandez
e3dbf970,99854,12,Sr. Barista,Rebecca Edwards,2024-05-04,22:22:53,Espresso,4,1.0,4.0,Card,Brandy Johnson
fdb6a34c,82456,15,Sr. Barista,Diana Collins,2024-05-04,22:18:12,Cappuccino,2,2.0,4.0,Cash,Tamara Proctor
4c64c26f,82456,15,Sr. Barista,Diana Collins,2024-05-04,19:12:57,Americano,2,1.25,2.5,Cash,Kimberly Watson
84509260,22868,15,Jr. Barista,Evelyn Grant,2024-05-04,18:32:31,Latte,2,2.0,4.0,Card,Robert Lopez
60bf8f29,22868,15,Jr. Barista,Evelyn Grant,2024-05-04,17:43:14,Latte,3,2.0,6.0,Card,Justin Hudson
039a9963,82456,15,Sr. Barista,Diana Collins,2024-05-04,15:49:02,Mocha,4,2.0,8.0,Card,Garrett Guerra
e191d0e3,99854,12,Sr. Barista,Rebecca Edwards,2024-05-04,15:26:15,Mocha,1,2.0,2.0,Cash,Cory Franklin
1e98dd50,98845,15,Jr. Barista,Kevin Swanson,2024-05-04,11:49:09,Latte,3,2.0,6.0,Card,Steven Waters
cf5707e7,82456,15,Sr. Barista,Diana Collins,2024-05-04,10:22:57,Mocha,4,2.0,8.0,Card,Veronica Lewis
bb5b7177,82456,15,Sr. Barista,Diana Collins,2024-05-04,09:01:38,Mocha,1,2.0,2.0,Cash,Brandy Johnson
15a82242,99854,12,Sr. Barista,Rebecca Edwards,2024-05-04,07:03:16,Cappuccino,2,2.0,4.0,Cash,Jennifer Serrano
1fbf55df,99854,12,Sr. Barista,Rebecca Edwards,2024-05-04,06:38:26,Mocha,3,2.0,6.0,Card,Joe Aguirre
b2887a8c,82456,15,Sr. Barista,Diana Collins,2024-05-04,06:26:14,Cappuccino,2,2.0,4.0,Card,Kenneth Oliver
